# MJD residual_us
5.676335095374106459e+04 4.677834836699505061e+00
5.676335095374195225e+04 2.666257338910499985e+00
5.676335095374428784e+04 1.402248682693492565e+00
5.676335095374532830e+04 -1.139301157221219052e+00
5.676335095374599769e+04 -1.790168232522652558e-01
5.676335095374600496e+04 2.841818640081828384e+00
5.676335095374708180e+04 9.924765194564425519e-01
5.676335095374715456e+04 2.209121329491011476e+00
5.676335095374851517e+04 1.185590507353687206e+00
5.676335095374891534e+04 4.497831560858941202e+00
5.676335095374922821e+04 -1.035500129000964442e+00
5.676335095374949742e+04 -1.594483042125365291e+00
5.676335095375069795e+04 -8.024083690805927649e-01
5.676335095375135279e+04 -9.321639585949319518e-01
5.679024231222789240e+04 -1.180708537071143382e+01
5.679024231222805247e+04 -2.069080317207323994e+00
5.679024231222865637e+04 -1.431906508857809079e+01
5.679024231222889648e+04 1.257458526641333507e-01
5.679024231222923117e+04 5.783246229842179176e+00
5.679024231223169772e+04 3.248677865595319236e+00
5.679024231223174138e+04 9.408000861709149731e+00
5.679024231223325478e+04 -8.309985859717944123e+00
5.679024231223444076e+04 -2.336614597772842750e+00
5.679024231223486277e+04 -7.216950185866184420e+00
5.679024231223517563e+04 -8.354310913152266593e+00
5.679024231224005052e+04 4.705670490838645970e-01
5.679024231224134564e+04 4.389051560195833979e+00
5.679024231224312098e+04 -4.591580795614477739e-02
5.679024231224369578e+04 -2.845349824575739817e+00
5.679024231224373943e+04 1.581706352256343484e+00
5.679024231224556570e+04 -2.917101489049438445e+00
5.679024231224572577e+04 6.490690955270916440e+00
5.679024231224634423e+04 1.915964946119478762e+00
5.679024231224740652e+04 2.134250123811088695e+00
5.679024231224776304e+04 1.022671788258506798e+00
5.679024231224990217e+04 -1.875510079972101618e+00
5.679024231224998948e+04 -7.963356882909553569e+00
5.679024231225154654e+04 4.418742200960055655e+00
5.679024231225199765e+04 2.652630378582769310e+01
5.679024231225201220e+04 2.177068693588194215e+00
5.679024231225383119e+04 2.674664549805732872e+00
5.679024231225454423e+04 -2.611319740546710122e+00
5.679024231225553376e+04 5.454703665398424661e+00
5.679024231225605035e+04 -1.973199088784042488e+00
5.679024231225679978e+04 -9.051313554716985621e+00
5.679024231225722178e+04 -7.383352066403267244e+00
5.679024231225794938e+04 3.656969370613080361e+00
5.679024231225866242e+04 -6.029196628500815142e-02
5.679024231225866970e+04 1.163793240503276571e+01
5.679024231225890981e+04 -5.209143201440569193e+00
5.679024231226171105e+04 4.220204871895040455e+00
5.679024231226207485e+04 -7.599881114574465357e+00
5.679024231226261327e+04 7.364675296885397238e+00
5.679024231226278789e+04 -1.013125573346802710e+01
5.679024231226584379e+04 -9.856946580684056158e+00
5.679024231226624397e+04 1.681294480495564159e+01
5.679024231226796110e+04 7.907887478243442736e+00
5.679024231226831034e+04 -6.197542824701111286e+00
5.679024231226850679e+04 -4.283835113744242307e+00
5.679024231226975826e+04 1.999751262894824411e+00
5.679024231227221753e+04 -8.441334017671117351e+00
5.679024231227261771e+04 -5.784749085667783675e+00
5.679024231227281416e+04 -3.334767626654104866e+00
5.679024231227325799e+04 -1.277349983276849121e+00
5.679024231227549171e+04 -2.572073689156717524e+00
5.679024231227819837e+04 5.920861359809370228e+00
5.679024231227835844e+04 -2.903112712232430503e+00
5.679024231227902055e+04 -2.257554335442135240e+00
5.679024231228014833e+04 4.890039156761619488e+00
5.679025816990454769e+04 -3.946486076264324794e+00
5.679025816990486055e+04 1.395814877433910528e+00
5.679025816990539897e+04 -1.644131407179781457e+00
5.679025816990550811e+04 -1.688069079102247905e+00
5.679025816990821477e+04 -1.404479986989823459e+00
5.679025816990822932e+04 -1.911966984476744624e+00
5.679025816991081956e+04 -2.024902379576135303e+01
5.679025816991101601e+04 -2.988982280693771365e+00
5.679025816991151078e+04 -1.627973293896382234e+00
5.679025816991184547e+04 -2.013237120153839932e+00
5.679025816991663305e+04 -4.909655142099842440e-01
5.679025816991784814e+04 3.708835450811544643e+00
5.679025816991969623e+04 3.696929033966684375e-01
5.679025816992023465e+04 -1.302598649371800255e+00
5.679025816992033651e+04 1.485515218623585598e+00
5.679025816992217733e+04 -1.234720800016657405e+00
5.679025816992295586e+04 3.739206161341023904e+00
5.679025816992346518e+04 9.518670563693495401e-01
5.679025816992350883e+04 -1.326685170931177327e+00
5.679025816992407636e+04 -1.043578153589062252e+00
5.679025816992649925e+04 -1.047538053488030751e+00
5.679025816992670298e+04 -1.168556037791720792e+00
5.679025816992811451e+04 -1.507256606324135273e+00
5.679025816992835462e+04 6.388818226130970501e+00
5.679025816992858745e+04 3.789384088129554851e-01
5.679025816993037006e+04 -1.712078124359253994e+00
5.679025816993117041e+04 1.133299339566431030e+00
5.679025816993266199e+04 -8.008793321725070635e-01
5.679025816993272747e+04 -3.191058585947567638e-01
5.679025816993351327e+04 -3.108675451092942632e-01
5.679025816993386252e+04 1.824189961721876418e+00
5.679025816993435001e+04 -1.438543734598992874e+00
5.679025816993509216e+04 9.859188412806442869e+00
5.679025816993524495e+04 -6.418290918826381475e-01
5.679025816993559420e+04 2.140370751698418950e+00
5.679025816993581248e+04 -1.382637606484413340e+01
5.679025816993830813e+04 4.293153114816493421e+00
5.679025816993877379e+04 1.178950098619103271e+00
5.679025816993911576e+04 -5.889299943192453091e-01
5.679025816993950866e+04 3.252817651819339684e-01
5.679025816994254274e+04 -9.432635589745438365e-01
5.679025816994263732e+04 1.402408971613497091e+00
5.679025816994445631e+04 -7.744168706737487584e-01
5.679025816994493653e+04 -5.831623140316175569e-01
5.679025816994529305e+04 6.979686050211467707e-01
5.679025816994647175e+04 -1.771838178921511409e+00
5.679025816994888737e+04 -1.844769204886859360e+00
5.679025816994930210e+04 1.154949661840138475e+00
5.679025816994943307e+04 -9.505893737876353056e-01
5.679025816994984780e+04 -1.896824671602211021e+00
5.679025816995211062e+04 -4.913098533316336836e-01
5.679025816995470086e+04 -1.793712321624291173e+00
5.679025816995500645e+04 1.662996210399739772e+00
5.679025816995564674e+04 8.481693298846254558e-01
5.679025816995605419e+04 -1.503400008161661860e+00
5.679025816995656351e+04 -1.448305748697753970e+00
5.679215707790992019e+04 3.781700881130843683e+00
5.679215707791014574e+04 8.043037979628180345e-01
5.679215707791033492e+04 -2.105516732581463657e+00
5.679215707791048044e+04 3.263220857184924828e+00
5.679215707791419845e+04 -1.135315431899452054e+00
5.679215707791526802e+04 2.099931394037872323e+00
5.679215707791555906e+04 -3.603710425444965448e+00
5.679215707791571913e+04 2.897894266070728975e+00
5.679215707791862224e+04 9.564242134295920517e-01
5.679215707791897876e+04 2.518819935524671205e+00
5.679215707792031026e+04 6.655994222798923055e+00
5.679215707792047033e+04 -2.078133163932275540e+00
5.679215707792135800e+04 2.318999943231379479e+00
5.679215707792242756e+04 7.281408760973140382e+00
5.679215707792349713e+04 1.693682830749878576e-01
5.679215707792469766e+04 3.873613601177176236e+00
5.679215707792660396e+04 1.577801375402467343e+00
5.679215707792764442e+04 -2.389157475562321498e+00
5.679215707792879402e+04 4.375961337273809093e+00
5.679215707792913599e+04 1.213588010389854560e-01
5.679215707793000911e+04 3.107648442023613011e+00
5.679215707793059846e+04 3.392666541491069498e+00
5.679215707793061301e+04 8.110164158959516811e+00
5.679215707793189358e+04 6.352717541405993984e+00
5.679215707793219917e+04 3.588010125202915734e+00
5.679215707793243928e+04 7.472430888708283092e+00
5.679215707793486217e+04 -7.502323836806077395e-01
5.679215707793530601e+04 4.639415199247955535e+00
5.679215707793540787e+04 -2.019802116724824792e+00
5.679215707793604815e+04 2.411609949999052649e+00
5.679215707793756883e+04 4.491323551504482481e+00
5.679215707793868205e+04 5.270037866637124147e+00
5.679215707793896581e+04 1.674879182273544709e+00
5.679215707793947513e+04 3.723783040869372396e+00
5.679215707793960610e+04 -1.505514421584990492e+00
5.679215707794023911e+04 3.726227848633084871e+00
5.679215707794378250e+04 1.936490829946866166e+00
5.679215707794496120e+04 3.957081404265051283e+00
5.679215707794773334e+04 2.681976419840316428e+00
5.679215707794959599e+04 6.067243192602352231e+00
5.679215707794990885e+04 6.260150577028526619e+00
5.679215707795051276e+04 -4.418853087213877040e-01
5.679215707795129128e+04 -9.442846956862677166e-01
5.679215707795163325e+04 1.451566653405705676e+00
5.679215707795180060e+04 3.137554294738885474e+00
5.679215707795268827e+04 2.480434731938776505e+00
5.679215707795508206e+04 1.887439722067873582e+00
5.679215707795605704e+04 1.173357860068871217e+00
5.679215707795690105e+04 4.005598786505487396e+00
5.679215707795690832e+04 3.221340611514286412e+00
5.679215707795799244e+04 3.696399472220184279e+00
5.679215707795807248e+04 3.108560940695984876e+00
5.679215707795933122e+04 8.668960418006831370e-01
5.679215707795970229e+04 3.866924813739131661e+00
5.679215707796016795e+04 3.410081492568500572e+00
5.679215707796036440e+04 -8.371521864630204757e-01
5.679215707796144125e+04 2.060736993516100846e+00
5.679215707796213974e+04 3.099315435279691666e+00
5.679216995146178670e+04 7.241846928329890298e-01
5.679216995146207046e+04 2.214295024815772006e+00
5.679216995146223780e+04 -2.431485362091115210e+00
5.679216995146234694e+04 -1.346573359075296517e-01
5.679216995146609406e+04 -2.016565328981327010e+00
5.679216995146647969e+04 -3.840951471783550009e+00
5.679216995146713452e+04 -1.368562144426889615e+00
5.679216995146765839e+04 4.295337064373825342e-01
5.679216995147049602e+04 -1.411793921150003239e+00
5.679216995147086709e+04 8.498082128888230224e-01
5.679216995147224225e+04 9.340901047559736270e+00
5.679216995147235866e+04 -3.830767642260761718e+00
5.679216995147320267e+04 -3.261962455685743834e+00
5.679216995147481794e+04 -2.654513811183594196e+00
5.679216995147539274e+04 -1.020521377219504755e+00
5.679216995147647685e+04 -6.971613897997848142e+00
5.679216995147844864e+04 -3.070733724477610060e+00
5.679216995147950365e+04 -6.606287306883650956e+00
5.679216995148067508e+04 1.833309612144556677e+00
5.679216995148099522e+04 -4.163407842252365931e+00
5.679216995148186106e+04 -1.950280048063768978e+00
5.679216995148245041e+04 2.059884754190027145e+00
5.679216995148245769e+04 -6.713528993887172280e-01
5.679216995148371643e+04 -4.980986703306952146e-01
5.679216995148406568e+04 2.064880403888210147e-01
5.679216995148416026e+04 -4.807795466029482157e+00
5.679216995148679416e+04 1.270186021076758376e+00
5.679216995148716524e+04 6.339936683949042306e-01
5.679216995148728893e+04 -3.984050202263103913e+00
5.679216995148793649e+04 -6.070228770777515770e+00
5.679216995148941351e+04 -7.559225876658715038e-01
5.679216995149052673e+04 -2.364353717891252982e-01
5.679216995149085415e+04 -7.098042383646789577e-02
5.679216995149132708e+04 4.245560111905105849e+00
5.679216995149149443e+04 -2.908489738834335814e+00
5.679216995149200375e+04 -8.113933108636443237e+00
5.679216995149565628e+04 -1.129332539660794499e+00
5.679216995149677678e+04 -6.454989073966066471e-02
5.679216995149955619e+04 -3.855077984249227097e+00
5.679216995150138973e+04 -2.300868924771361623e+00
5.679216995150175353e+04 1.321578634982968792e+00
5.679216995150239381e+04 -2.671911545304943125e+00
5.679216995150315051e+04 -4.925309799770466235e+00
5.679216995150354342e+04 1.894317896022833736e+00
5.679216995150360890e+04 -5.110417903091277303e+00
5.679216995150451112e+04 -4.650337794177137773e+00
5.679216995150689763e+04 -5.828933131281522684e+00
5.679216995150793082e+04 -1.968366460428417009e+00
5.679216995150873845e+04 -2.882474918193704827e+00
5.679216995150875300e+04 -4.657738352858342146e-01
5.679216995150984440e+04 -7.334888938903967315e-01
5.679216995150996809e+04 2.561001477926764469e+00
5.679216995151119772e+04 -2.618917754483061522e+00
5.679216995151160518e+04 -6.684432338107776372e-01
5.679216995151204901e+04 1.480138192024591959e+00
5.679216995151226729e+04 -1.220212242342178621e+00
5.679216995151329320e+04 -2.649469243051426837e+00
5.679216995151394804e+04 -5.185208360313581899e+00
5.682815631368922186e+04 1.033389343433368301e+00
5.682815631368936738e+04 -4.162611417735867514e-01
5.682815631369015318e+04 -4.606636715108607949e-01
5.682815631369036419e+04 8.436498789240124418e-01
5.682815631369291077e+04 1.250399574663883517e-01
5.682815631369296170e+04 -1.225389209835987314e+00
5.682815631369505718e+04 1.981259360374346135e-01
5.682815631369576295e+04 -1.294902670019874025e+00
5.682815631369577750e+04 5.441600361516767820e-02
5.682815631369644689e+04 -1.173325134641913348e+00
5.682815631369654875e+04 -7.210787407396853643e-01
5.682815631370129995e+04 4.049962718490733304e-01
5.682815631370260235e+04 -2.743417727839202458e-01
5.682815631370442134e+04 2.719694606761194899e-01
5.682815631370501069e+04 -1.101521819299027927e+00
5.682815631370503979e+04 1.756931922808684821e+00
5.682815631370753545e+04 4.647132840219058147e-01
5.682815631370758638e+04 -9.523110694083394279e-01
5.682815631370798656e+04 1.358161394499311836e+00
5.682815631370915798e+04 4.740010601520995515e+00
5.682815631370934716e+04 -1.258428548558681692e+00
5.682815631371118070e+04 1.666491252506280496e+00
5.682815631371144991e+04 -2.603546284909545427e+00
5.682815631371267955e+04 2.262447578830775630e+00
5.682815631371292693e+04 -8.664251757036400825e-02
5.682815631371318887e+04 3.013623372718819748e+00
5.682815631371324707e+04 -4.574699261575206344e-01
5.682815631371593918e+04 2.119521017910271254e+00
5.682815631371673953e+04 5.544652760810021563e-01
5.682815631371744530e+04 -1.041133345838970214e+00
5.682815631371820928e+04 2.462042858983643223e-01
5.682815631371863856e+04 1.486436325793441648e+00
5.682815631371916970e+04 1.000857904915113394e+00
5.682815631371948257e+04 4.120148531675676296e+00
5.682815631371995551e+04 9.434910072475689580e-01
5.682815631372018106e+04 2.994210054361473583e-02
5.682815631372308417e+04 2.919343321209974196e+00
5.682815631372338248e+04 -2.595307971423975069e+00
5.682815631372372445e+04 1.266989003563393057e+00
5.682815631372427015e+04 3.393179778039903560e+00
5.682815631372726057e+04 8.013478178288273579e-01
5.682815631372734060e+04 -2.184554441681045400e+00
5.682815631372910866e+04 5.012132309172222522e-01
5.682815631372968346e+04 5.123086673986884665e-02
5.682815631372990174e+04 -3.014454767257219281e+00
5.682815631373093493e+04 2.682902863326304566e+00
5.682815631373215729e+04 5.186360187964900170e+00
5.682815631373357610e+04 1.307896491215879697e+00
5.682815631373396172e+04 2.241683929795043717e+00
5.682815631373463111e+04 -1.148955425020688065e-01
5.682815631373679935e+04 -1.272494801678244691e+00
5.682815631373938959e+04 -7.322955876275620835e-01
5.682815631373943324e+04 1.536305239086971586e+00
5.682815631373960787e+04 1.883364639801965890e+00
5.682815631374005170e+04 2.573997007625208333e+00
5.682815631374021905e+04 -7.149495043742454259e-01
5.682815631374127406e+04 2.894602555319139459e+00
5.682915285555864830e+04 -1.362932199805315658e+00
5.682915285555885202e+04 2.715850780967280276e+00
5.682915285555896116e+04 -4.116781592799290679e-01
5.682915285555918672e+04 1.743725412534386301e-02
5.682915285556284653e+04 -2.182166621088540648e+00
5.682915285556395975e+04 -2.021265558017645958e+00
5.682915285556441813e+04 -1.332845569050793211e+00
5.682915285556716844e+04 -3.933122446221326562e+00
5.682915285556719755e+04 -3.008267875414500914e-01
5.682915285556766321e+04 1.927899568886325410e+00
5.682915285556794697e+04 -2.317250858513423051e+00
5.682915285556903109e+04 1.911993833900171302e-01
5.682915285557004972e+04 -1.195497301901035314e+00
5.682915285557151219e+04 -4.268482925278243911e+00
5.682915285557219613e+04 2.339315951438580399e+00
5.682915285557331663e+04 2.930434313104040900e+00
5.682915285557528114e+04 -1.622905504219857853e-01
5.682915285557622701e+04 -6.333378603666801610e-01
5.682915285557751486e+04 4.061269814050054272e+00
5.682915285557776224e+04 2.731371866875836218e+00
5.682915285557875177e+04 1.039194729809396422e+00
5.682915285557925381e+04 -3.637292098330293655e+00
5.682915285557938478e+04 5.905924545527675013e-02
5.682915285558049800e+04 1.101029427580421771e+00
5.682915285558095638e+04 1.449130454138539026e+00
5.682915285558108735e+04 2.235187801050396494e+00
5.682915285558365576e+04 -5.446274941505564460e-01
5.682915285558397591e+04 -1.964311867296066660e+00
5.682915285558402684e+04 1.931687299224519982e+00
5.682915285558465985e+04 1.508787206965102490e+00
5.682915285558624601e+04 1.247270252546895497e+00
5.682915285558741016e+04 -3.228042319810195959e-01
5.682915285558762844e+04 -1.047732776321242731e+00
5.682915285558818869e+04 -1.626609882211901725e+00
5.682915285558825417e+04 -9.316388414555808462e-01
5.682915285558878531e+04 -8.479730433716888838e-01
5.682915285559228505e+04 -4.216031468572291274e+00
5.682915285559366748e+04 2.331490844898992165e+00
5.682915285559640324e+04 -4.920958287079685994e-02
5.682915285559818585e+04 -2.287422482100141430e+00
5.682915285559851327e+04 5.007430368009223587e-01
5.682915285559916811e+04 -9.436046259330589381e-01
5.682915285559980839e+04 -2.123052202378582276e+00
5.682915285560033226e+04 -3.203106291358664759e+00
5.682915285560038319e+04 3.233073967125782211e+00
5.682915285560121265e+04 -2.204875786161625051e+00
5.682915285560372286e+04 1.889316370304989556e+00
5.682915285560458142e+04 -4.401722215968014162e-01
5.682915285560560733e+04 -1.440184681748400974e+00
5.682915285560562916e+04 -5.183113767781459824e-01
5.682915285560671327e+04 -3.553230310256499269e+00
5.682915285560674965e+04 1.901712578684535027e+00
5.682915285560804477e+04 1.814112706135745601e+00
5.682915285560844495e+04 1.760103114904308486e+00
5.682915285560892517e+04 9.052554199640135968e-01
5.682915285560915072e+04 1.886957647321659159e+00
5.682915285560994380e+04 -1.800948779505345598e+00
5.682915285561068595e+04 -7.874554427409901081e-01
5.685004279237754963e+04 1.613798758427379409e+00
5.685004279237755691e+04 -1.116121798065585979e+00
5.685004279237837181e+04 -6.316280454168076153e-01
5.685004279237856827e+04 -9.627961956699748747e-01
5.685004279238102754e+04 -6.635999328626164262e-01
5.685004279238115851e+04 7.175184586675988907e-01
5.685004279238286108e+04 9.871704248368270429e-01
5.685004279238452000e+04 -3.970986696565454444e-01
5.685004279238470190e+04 1.659302281640458177e-01
5.685004279238658637e+04 -1.295858211092252965e+00
5.685004279238941672e+04 6.243230753912591968e-01
5.685004279239071184e+04 -8.442402360836317454e-01
5.685004279239259631e+04 -1.082953332172020833e+00
5.685004279239316384e+04 4.249076815619216019e-01
5.685004279239325115e+04 2.882361299566116752e+00
5.685004279239438620e+04 1.224385645746010276e+00
5.685004279239457537e+04 -4.007917067363117591e-01
5.685004279239508469e+04 1.340591490827047538e+00
5.685004279239571042e+04 2.054363447630825679e+00
5.685004279239682364e+04 -6.707621865930721849e-01
5.685004279239697644e+04 3.280813314190969443e+00
5.685004279239959578e+04 -7.656103976533632505e-01
5.685004279240082542e+04 -2.928241751409069171e-01
5.685004279240094183e+04 5.905597327990048939e-02
5.685004279240140022e+04 1.502775217127272800e+00
5.685004279240289907e+04 1.806990222632775200e+00
5.685004279240385222e+04 5.453402893612927516e-01
5.685004279240404139e+04 -1.474923162831689671e+00
5.685004279240454343e+04 2.550926286493665707e+00
5.685004279240505275e+04 2.689230094707010466e+00
5.685004279240560572e+04 1.935720511550237111e-01
5.685004279240617325e+04 3.080992430179854136e-01
5.685004279240677715e+04 4.585668307038473501e-01
5.685004279240721371e+04 -1.292939937036213793e+00
5.685004279240810138e+04 1.820763787499036335e+00
5.685004279240832693e+04 3.830060038667258304e+00
5.685004279241157201e+04 2.923131051570249550e+00
5.685004279241180484e+04 6.569785651649393543e+00
5.685004279241182667e+04 2.308330766808599055e+00
5.685004279241245240e+04 2.092610915568824836e+00
5.685004279241538461e+04 -2.642784619555806347e-01
5.685004279241554468e+04 1.225978214183671700e+00
5.685004279241720360e+04 -7.831114335115563208e-01
5.685004279241784388e+04 1.669366484184701793e+00
5.685004279241799668e+04 6.167820486269811608e-01
5.685004279241815675e+04 5.643038747726945165e-02
5.685004279241904442e+04 1.866096032865118381e+00
5.685004279242165649e+04 -1.419760035542313670e+00
5.685004279242218763e+04 5.495498351235438284e-01
5.685004279242295161e+04 4.983234540138892221e+00
5.685004279242374469e+04 9.463059795742384539e-01
5.685004279242497432e+04 1.063949440488191733e+00
5.685004279242755729e+04 2.439635882374275422e+00
5.685004279242768825e+04 2.578859906024220106e-01
5.685004279242853227e+04 -1.625562920078379880e+00
5.685004279242899793e+04 3.063810799723024836e+00
5.685004279243024212e+04 -7.462585390162662646e-01
5.685105198323496734e+04 2.919053905155438500e+00
5.685105198323499644e+04 4.377089047986189030e+00
5.685105198323512013e+04 -4.626750564438168567e+00
5.685105198323546938e+04 1.775848021255362674e+00
5.685105198323910008e+04 4.018946158893876852e-02
5.685105198323912191e+04 3.808183292097377382e-01
5.685105198324022058e+04 -1.502673623861927155e+00
5.685105198324070807e+04 2.244588259088518001e+00
5.685105198324338562e+04 -8.351205856622638812e-01
5.685105198324386583e+04 -8.441508791277095858e-01
5.685105198324537196e+04 5.291300807506551962e+00
5.685105198324616504e+04 6.208054800483395752e-01
5.685105198324630328e+04 -1.616632656174195271e+00
5.685105198324772937e+04 -2.960872327775464719e+00
5.685105198324839148e+04 -9.206113810915685924e-01
5.685105198324954836e+04 4.384845286701505529e+00
5.685105198325149104e+04 -3.238908951557125881e+00
5.685105198325240053e+04 -1.501408177589839132e+00
5.685105198325373203e+04 1.279285182392350118e+00
5.685105198325394304e+04 9.505532314247884251e-01
5.685105198325502715e+04 8.192739412931907550e-01
5.685105198325558740e+04 1.534543773276424217e+00
5.685105198325559468e+04 -1.055348546961552419e-01
5.685105198325670790e+04 -8.157859439812430447e-01
5.685105198325720994e+04 -1.306133461698353093e+00
5.685105198325738456e+04 -1.179537183621286012e+00
5.685105198325991660e+04 -2.547940853084810442e+00
5.685105198326012760e+04 -4.907791547056284287e+00
5.685105198326025129e+04 -1.162001713850921103e+00
5.685105198326082609e+04 -2.577390456464495383e+00
5.685105198326246318e+04 -1.693230893786716873e+00
5.685105198326375830e+04 4.558521331187077585e+00
5.685105198326386017e+04 -1.879613051861419804e+00
5.685105198326443497e+04 -4.006173990910513183e+00
5.685105198326448590e+04 4.499200309003678733e+00
5.685105198326500977e+04 1.688153455447455542e+00
5.685105198326848040e+04 -4.009669032995328841e+00
5.685105198326986283e+04 2.595964738647773759e-02
5.685105198327264952e+04 -1.000512541837731001e-01
5.685105198327431572e+04 -4.988254991309402087e+00
5.685105198327475955e+04 1.436011133614374158e+00
5.685105198327538528e+04 -1.900652172194641221e+00
5.685105198327596008e+04 -3.963062732879101269e+00
5.685105198327653488e+04 -3.239253290678782538e+00
5.685105198327662947e+04 2.370573335224644751e+00
5.685105198327740800e+04 -1.936351530632394180e+00
5.685105198327986727e+04 -7.527030168937448584e-01
5.685105198328077677e+04 1.764329877635947730e+00
5.685105198328189726e+04 -8.654654707582561946e-01
5.685105198328190454e+04 3.024209196865600968e-01
5.685105198328302504e+04 1.610625502206461057e+00
5.685105198328309780e+04 -1.837514861804631361e-01
5.685105198328426923e+04 4.430834508833013663e-01
5.685105198328467668e+04 1.365785902186763545e-01
5.685105198328520055e+04 -5.603610595801189476e-02
5.685105198328539700e+04 1.281594986941712588e-01
5.685105198328612460e+04 -1.455731593102084442e+00
5.685105198328686674e+04 -1.276115698767934736e+00
5.688593561710010545e+04 1.481569931861650424e-01
5.688593561710019276e+04 -1.806638983526086983e+00
5.688593561710031645e+04 -1.720493943764597633e+00
5.688593561710069480e+04 8.416473757329653305e-01
5.688593561710374343e+04 -1.624053164265450322e+00
5.688593561710431823e+04 1.900739820703114979e+00
5.688593561710547510e+04 9.927805486641513855e-02
5.688593561710586800e+04 6.436609892560495316e-01
5.688593561710856011e+04 1.631113679964670826e+00
5.688593561710909853e+04 1.380796355473355552e+00
5.688593561710992071e+04 -6.207953078725985119e-01
5.688593561711053917e+04 -3.304298950799508638e+00
5.688593561711155780e+04 5.280835630706035566e-01
5.688593561711288930e+04 -3.572840423304721291e+00
5.688593561711358052e+04 -2.044043590955122447e+00
5.688593561711466464e+04 -1.171471039710583861e+00
5.688593561711676011e+04 1.631260024091376604e+00
5.688593561711751681e+04 -2.922736770087181579e+00
5.688593561711893562e+04 -6.857376662178245041e-01
5.688593561711906659e+04 -1.234149368330890173e+00
5.688593561712028168e+04 9.509836553383093083e-01
5.688593561712080555e+04 -2.917339254355148626e+00
5.688593561712083465e+04 3.846970361764054935e+00
5.688593561712191877e+04 9.120905515467224722e-01
5.688593561712249357e+04 8.900528477604315869e-01
5.688593561712262454e+04 4.190741323874109803e+00
5.688593561712520750e+04 -7.979550535328146232e-02
5.688593561712532392e+04 -2.642579728269695005e-01
5.688593561712552037e+04 8.862479004660798187e-01
5.688593561712602241e+04 1.736897390573130251e-01
5.688593561712770315e+04 -6.096876387647748308e-02
5.688593561712899100e+04 2.167086131307740082e+00
5.688593561712907103e+04 -1.814799820709447786e+00
5.688593561712967494e+04 2.471028397953945743e-01
5.688593561712967494e+04 7.038428592443150000e-01
5.688593561713014060e+04 -9.993100873582277943e-01
5.688593561713367671e+04 6.320137184658731755e-01
5.688593561713515373e+04 1.870575713645629357e+00
5.688593561713787494e+04 4.977903288424950778e-01
5.688593561713959934e+04 3.560775633229947834e-01
5.688593561713995587e+04 1.712136675291455967e+00
5.688593561714026146e+04 9.750357429863159009e-01
5.688593561714113457e+04 9.718161721987874646e-01
5.688593561714172392e+04 -1.169181184551539632e+00
5.688593561714184762e+04 1.574495719885594447e+00
5.688593561714257521e+04 3.006045308234406299e-01
5.688593561714507814e+04 -2.743775120082024621e+00
5.688593561714587850e+04 -1.810225986435137768e-01
5.688593561714711541e+04 -3.666268235489336558e+00
5.688593561714721000e+04 4.307696106546199388e+00
5.688593561714827956e+04 9.829383258284312141e-01
5.688593561714830139e+04 -8.210198986403094423e-01
5.688593561714948737e+04 8.203413925802035545e-01
5.688593561714988755e+04 -1.094924452965389206e+00
5.688593561715045507e+04 -5.035478369470977045e-01
5.688593561715065152e+04 8.950371565464716461e-01
5.688593561715126998e+04 2.131940447898477697e-01
5.688593561715201940e+04 -1.429639296175765351e+00
5.689395498885891720e+04 3.314828683158637102e+00
5.689395498885902634e+04 1.945237043705115632e+00
5.689395498885946290e+04 -7.081283176057777684e-01
5.689395498885986308e+04 5.830486953673218453e-01
5.689395498886154382e+04 -7.480113963722497816e-01
5.689395498886425776e+04 -2.983189880038263769e-02
5.689395498886467976e+04 2.577624449114958249e+00
5.689395498886486894e+04 3.670574038225431046e+00
5.689395498886731366e+04 -5.113901604443378268e-01
5.689395498886789574e+04 2.786664121397764315e+00
5.689395498886871792e+04 3.059848296002375401e-01
5.689395498886938003e+04 -2.698597827327597898e+00
5.689395498887034046e+04 6.266420281696992722e-01
5.689395498887181020e+04 2.666902974883808231e+00
5.689395498887212307e+04 1.306246935637409123e+00
5.689395498887236317e+04 -1.751269252767878593e+00
5.689395498887309805e+04 2.378441484189719901e+00
5.689395498887346912e+04 1.030818680698218026e+00
5.689395498887435679e+04 1.024215978040353914e+00
5.689395498887548456e+04 -3.524469385199176852e+00
5.689395498887787835e+04 1.958674877927965463e+00
5.689395498888128350e+04 7.227298600694100905e-01
5.689395498888142902e+04 2.223643832046680924e+00
5.689395498888473230e+04 -5.634786126215368007e+00
5.689395498888560542e+04 1.464452410993668963e+01
5.689395498888644215e+04 4.107500073658245099e-01
5.689395498888646398e+04 -3.277541068621274145e-01
5.689395498888647853e+04 -9.941536090141090964e-01
5.689395498888774455e+04 -1.251943092446177186e+00
5.689395498888790462e+04 2.506070779633646772e+00
5.689395498888842121e+04 -2.832941735643928816e+00
5.689395498888842849e+04 3.071475617402237734e+00
5.689395498888888687e+04 -3.265216460500046214e+00
5.689395498889138980e+04 -3.822012820227093766e+00
5.689395498889299051e+04 -1.042782901470789669e+00
5.689395498889667215e+04 1.714908605225571980e+00
5.689395498889840383e+04 -2.005150487169085505e+00
5.689395498889869486e+04 -2.080732924373839499e+00
5.689395498889937880e+04 3.745685741572162830e-01
5.689395498890051385e+04 -1.854345165365576349e-03
5.689395498890244926e+04 6.036510926207220962e+00
5.689395498890360614e+04 -5.552067260714174779e+00
