# MJD residual_seconds
5.380034445247845724e+04 -6.453080014326248950e-06
5.380035592428872769e+04 -7.157084315097770906e-06
5.380035592429081589e+04 -8.338250680576860872e-06
5.380035592429298413e+04 -4.547896360347266182e-06
5.380035592429507233e+04 -8.402946004581883746e-06
5.380035592429724784e+04 -6.737432988413605221e-06
5.380035592429940880e+04 -7.586005800708446237e-06
5.380035592430160614e+04 -7.441735228177243906e-06
5.380035592430381803e+04 -7.202677493436048404e-06
5.380035592430605175e+04 -7.088456196396652723e-06
5.380035592430831457e+04 -5.894010264411268999e-06
5.380035592431059194e+04 -4.917255585160158312e-06
5.380035592431281111e+04 -1.111171368304433247e-05
5.383823893030529143e+04 3.669439805971669447e-06
5.383823893030738691e+04 3.697028956642927584e-06
5.383823893030951149e+04 3.644642769283802879e-06
5.383823893031165062e+04 4.231131419020823216e-06
5.383823893031380430e+04 4.204274347015941940e-06
5.383823893031597254e+04 3.359974831117327071e-06
5.383823893031816260e+04 3.681408440912671794e-06
5.383823893032038177e+04 4.121889959420620444e-06
5.383823893032260821e+04 3.943611779072529190e-06
5.383823893032486376e+04 4.124545872721895290e-06
5.383823893032713386e+04 4.606909100980719596e-06
5.383823893032941851e+04 4.428911834539494349e-06
5.383824935960031144e+04 4.257988491025711267e-06
5.383824935960241419e+04 4.011473768937167600e-06
5.383824935960453149e+04 3.906599243707330012e-06
5.383824935960665607e+04 3.087411728573975841e-06
5.383824935960881703e+04 3.315990523336280260e-06
5.383824935961098527e+04 2.979132186291221850e-06
5.383824935961318988e+04 3.990362663209083866e-06
5.383824935961539450e+04 3.783754740980724630e-06
5.383824935961762822e+04 4.155906079779266096e-06
5.383824935961987649e+04 4.168623818471910001e-06
5.383824935962214659e+04 4.026907008729512576e-06
5.383824935962443124e+04 3.891285179511837487e-06
5.383923355892996187e+04 4.997956725598728501e-06
5.383923355893095140e+04 3.577221872811602791e-06
5.383923355893763073e+04 4.054452037863231893e-06
5.383923355893926782e+04 3.442425760229237735e-06
5.383923355893994449e+04 3.469035968497786630e-06
5.383923355894251290e+04 3.476143941595751411e-06
5.383923355895010172e+04 4.306329661810159574e-06
5.383923355895020359e+04 6.435444262286207439e-06
5.383923355895429995e+04 8.270561177870740710e-06
5.383923355896038993e+04 4.025007152898128628e-06
5.383923355897083093e+04 4.165140629710941902e-06
5.383923355898141745e+04 3.633796231145824167e-06
5.383924502591340570e+04 3.283956266586470989e-06
5.383924502591440978e+04 3.328987617111302767e-06
5.383924502592108911e+04 3.666399269427514420e-06
5.383924502592282079e+04 1.140252140077202162e-05
5.383924502592341742e+04 4.442096204252613594e-06
5.383924502592589852e+04 -3.160940835578619739e-06
5.383924502593355282e+04 3.506933808296763148e-06
5.383924502593366196e+04 6.174611443490118078e-06
5.383924502593770012e+04 3.155246621986195284e-06
5.383924502594384830e+04 3.769341447479837981e-06
5.383924502595428930e+04 3.914122772569883293e-06
5.383924502596491220e+04 6.824118446334100941e-06
5.385130032322621992e+04 -1.543618545266089012e-06
5.385130032322827901e+04 -1.594625700718889990e-06
5.385130032323035266e+04 -1.647505615550799098e-06
5.385130032323244086e+04 -1.542750265917593521e-06
5.385130032323455089e+04 -1.664130611311700348e-06
5.385130032323668274e+04 -1.630318791976165408e-06
5.385130032323882915e+04 -1.631289221836248866e-06
5.385130032324099011e+04 -1.584589412955396587e-06
5.385130032324317290e+04 -1.547432164365363845e-06
5.385130032324537751e+04 -1.635273091788169816e-06
5.385130032324759668e+04 -1.670378817603815751e-06
5.385130032324983767e+04 -1.565827768993785683e-06
5.385130032325209322e+04 -1.627611803419090968e-06
5.385130032325437060e+04 -1.773925386183233392e-06
5.385130032325666980e+04 -1.754159262191009849e-06
5.385130032325899083e+04 -1.486175907583261818e-06
5.385131078253174201e+04 -1.371622621380269858e-06
5.385131078253380110e+04 -1.356308557184744298e-06
5.385131078253587475e+04 -1.453062116743578794e-06
5.385131078253797023e+04 -1.567164238187060959e-06
5.385131078254008025e+04 -1.522124375119509164e-06
5.385131078254220483e+04 -1.553697395742746697e-06
5.385131078254435124e+04 -1.507057174660320643e-06
5.385131078254651948e+04 -1.506384683792368101e-06
5.385131078254870226e+04 -1.391541971139875032e-06
5.385131078255089960e+04 -1.623023542940278591e-06
5.385131078255311877e+04 -1.633238594099050459e-06
5.385131078255535976e+04 -1.272366374287536219e-06
5.385131078255761531e+04 -1.672702741742439181e-06
5.385131078255989269e+04 -1.989982230733894464e-06
5.385131078256219189e+04 -1.757155677197586033e-06
5.385131078256451292e+04 -1.635579543322935621e-06
5.385818888536455779e+04 -5.011268106037351524e-06
5.385818888536669692e+04 -1.749934260200526946e-06
5.385818888536874874e+04 -7.171112985422580321e-06
5.385818888537093153e+04 -3.459533734677120522e-06
5.385818888537308521e+04 -3.368500603767096950e-06
5.385818888537525345e+04 -4.211174224025655045e-06
5.385818888537744351e+04 -4.095684558132977941e-06
5.385818888537960447e+04 -8.646923989045154319e-06
5.385818888538184547e+04 -7.485489697376766133e-06
5.385818888538415922e+04 -1.579921758747844807e-06
5.385818888538641477e+04 -2.680099793634062991e-06
5.385818888538867031e+04 -5.830779097793368352e-06
5.385820035719637235e+04 -4.534080503697433831e-06
5.385820035719854059e+04 1.012283673475518359e-06
5.385820035720057058e+04 -6.612247536525561545e-06
5.385820035720274609e+04 -3.274224194114166297e-06
5.385820035720488522e+04 -4.950352350960483073e-06
5.385820035720705346e+04 -5.368488445060010427e-06
5.385820035720926535e+04 -3.634074908810203212e-06
5.385820035721145541e+04 -4.975421789012663981e-06
5.385820035721368913e+04 -4.845350137590823355e-06
5.385820035721595195e+04 -3.667886728145775845e-06
5.385820035721820750e+04 -4.864733197164615158e-06
5.385820035722047760e+04 -6.392504761014869670e-06
5.385917758674072684e+04 -5.132556372288477741e-06
5.385917758674173092e+04 -4.708699849539964127e-06
5.385917758674838842e+04 -5.497846601726623897e-06
5.385917758675007644e+04 -2.754824451686023148e-06
5.385917758675073856e+04 -4.261263583699922703e-06
5.385917758675335062e+04 1.544136057932715464e-07
5.385917758676086669e+04 -5.835283791671816584e-06
5.385917758676094672e+04 -5.231531705474470520e-06
5.385917758676504309e+04 -3.153126321452309255e-06
5.385917758677123493e+04 5.154135137447283797e-07
5.385917758678158862e+04 -6.400159095667354916e-06
5.385917758679222607e+04 -2.892165814515885733e-06
5.385919009617478878e+04 -5.529794174225734512e-06
5.385919009617578558e+04 -5.819297236608330647e-06
5.385919009618247219e+04 -4.571886264353314752e-06
5.385919009618412383e+04 -4.131038706510689223e-06
5.385919009618483688e+04 -1.754285728310947048e-06
5.385919009618734708e+04 -5.709391798682437529e-06
5.385919009619496501e+04 -3.442127143819604682e-06
5.385919009619501594e+04 -5.208564865452479403e-06
5.385919009619909048e+04 -4.568694060866194560e-06
5.385919009620522411e+04 -6.174891679988264622e-06
5.385919009621566511e+04 -6.226494713425392865e-06
5.385919009622625163e+04 -6.335940474049140452e-06
5.388909752985542582e+04 9.939476566504545967e-07
5.388909752985753585e+04 1.640543369919391045e-06
5.388909752985965315e+04 1.888632912396942899e-06
5.388909752986178501e+04 1.229770625194773026e-06
5.388909752986393869e+04 9.777568005637025183e-07
5.388909752986612875e+04 2.347263171800698847e-06
5.388909752986830426e+04 1.336177408099295355e-06
5.388909752987051615e+04 1.492842242705281612e-06
5.388909752987274987e+04 1.952085405178567475e-06
5.388909752987499814e+04 1.634848478898341005e-06
5.388909752987726824e+04 1.682059040337419413e-06
5.388909752987955289e+04 1.597035764525389813e-06
5.388910795915595372e+04 2.031107338434785465e-06
5.388910795915799827e+04 -2.566465862048027988e-06
5.388910795916015923e+04 6.180422865479914872e-07
5.388910795916230563e+04 1.421277296795018630e-06
5.388910795916445932e+04 1.440626306198376966e-06
5.388910795916663483e+04 1.871148149830074956e-06
5.388910795916883217e+04 2.152700497395441304e-06
5.388910795917103678e+04 1.831743589984872113e-06
5.388910795917326323e+04 1.376858849339354660e-06
5.388910795917551150e+04 1.577167490021460143e-06
5.388910795917778159e+04 1.758850687423957944e-06
5.388910795918007352e+04 1.582973044096730921e-06
5.389009314227812138e+04 2.999049977250835600e-06
5.389009314227908908e+04 6.261957435648719245e-07
5.389009314228576113e+04 1.477620257653834418e-06
5.389009314228745643e+04 4.843522177203385911e-06
5.389009314228814037e+04 4.436784377686442274e-06
5.389009314229065785e+04 1.349089376447783046e-06
5.389009314229823940e+04 5.700214747339074801e-07
5.389009314229832671e+04 1.884119705977071882e-06
5.389009314230239397e+04 1.956935995654306352e-06
5.389009314230854216e+04 1.481697765574736398e-06
5.389009314231898315e+04 1.776223228111868928e-06
5.389009314232957695e+04 2.068433279052998941e-06
5.389010565175986267e+04 4.648695613976500376e-06
5.389010565176083037e+04 2.276735197266929978e-06
5.389010565176750970e+04 3.048703638425415936e-06
5.389010565176908131e+04 -4.060248402000551132e-06
5.389010565176984528e+04 2.677020489468543103e-06
5.389010565177245007e+04 7.542176955057800597e-06
5.389010565177998069e+04 1.735090622112293686e-06
5.389010565178007528e+04 3.990029115254767785e-06
5.389010565178409888e+04 3.749991230264684607e-07
5.389010565179028345e+04 3.226692392325497707e-06
5.389010565180070262e+04 1.489188803091218892e-06
5.389010565181131096e+04 2.770496720114523036e-06
5.389118668900629564e+04 2.350563257496045796e-06
5.389118668900834746e+04 1.913742132316253661e-06
5.389118668901042838e+04 2.567003166466549553e-06
5.389118668901252386e+04 2.669179215682822363e-06
5.389118668901462661e+04 2.401672563460763389e-06
5.389118668901675846e+04 2.777492808137030283e-06
5.389118668901890487e+04 2.484133563940479691e-06
5.389118668902107311e+04 2.782762072026464185e-06
5.389118668902324862e+04 2.443290384390393912e-06
5.389118668902544596e+04 2.232741154921486956e-06
5.389118668902767240e+04 2.759871844888035663e-06
5.389118668902990612e+04 2.258729947578096145e-06
5.389118668903216894e+04 2.578265260369168010e-06
5.389118668903444632e+04 2.444362964762071900e-06
5.389118668903674552e+04 2.449010813039343326e-06
5.389118668903906655e+04 2.539584266647702904e-06
5.389119714834670594e+04 2.294278325610854578e-06
5.389119714834876504e+04 2.498426123020224266e-06
5.389119714835083869e+04 2.200104066469004307e-06
5.389119714835293416e+04 2.298934686430758140e-06
5.389119714835504419e+04 2.478089658671504858e-06
5.389119714835716877e+04 2.190561506178123570e-06
5.389119714835931518e+04 2.383455722227506937e-06
5.389119714836148341e+04 2.475220931804398226e-06
5.389119714836366620e+04 2.568577986853541378e-06
5.389119714836586354e+04 2.103903822180651356e-06
5.389119714836808998e+04 2.649770618481035472e-06
5.389119714837032370e+04 2.614009426882471510e-06
5.389119714837257925e+04 2.210651106790504246e-06
5.389119714837486390e+04 2.643743738297321523e-06
5.389119714837715583e+04 2.282207540158161561e-06
5.389119714837947686e+04 2.413624173316607343e-06
5.389121945884401794e+04 2.554989507047617912e-06
5.389121945884446905e+04 2.438989088596384124e-06
5.389121945884493471e+04 2.418678161875561972e-06
5.389121945884539309e+04 2.510792385700380172e-06
5.389121945884585875e+04 2.514129302412267013e-06
5.389121945884633169e+04 2.488412911119893389e-06
5.389121945884679735e+04 2.519109139852200652e-06
5.389121945884727029e+04 2.659455430231997254e-06
5.389121945884774323e+04 2.521560752130321588e-06
5.389121945884822344e+04 2.553108235125864940e-06
5.389121945884870365e+04 2.480649472239176599e-06
5.389121945884918387e+04 2.661907042510118189e-06
5.389121945884967135e+04 2.389080051142829954e-06
5.389121945885015157e+04 2.340941622556807170e-06
5.389121945885064633e+04 2.221893713843187227e-06
5.389121945885114110e+04 2.688602376205214183e-06
5.389122987909927178e+04 2.443577349075232712e-06
5.389122987909972289e+04 2.356442962690347305e-06
5.389122987910018855e+04 2.379409802712467595e-06
5.389122987910064694e+04 2.314671915993333668e-06
5.389122987910111260e+04 2.374200126621460343e-06
5.389122987910158554e+04 2.423989988478161638e-06
5.389122987910205120e+04 2.429208177111801027e-06
5.389122987910252414e+04 2.574474717133104619e-06
5.389122987910299707e+04 2.258250783426020644e-06
5.389122987910347729e+04 2.384636503888739544e-06
5.389122987910395750e+04 2.370207744126881210e-06
5.389122987910443771e+04 2.261076947579965746e-06
5.389122987910492520e+04 2.297067977829603744e-06
5.389122987910541269e+04 2.463803150369731381e-06
5.389122987910590018e+04 2.271717625870421304e-06
5.389122987910639495e+04 2.341214023921046971e-06
5.391801850202671631e+04 2.178975040694323337e-08
5.391801850202881178e+04 -8.511970341737262850e-07
5.391801850203094364e+04 2.377699820762337115e-07
5.391801850203306822e+04 -4.309072667841677176e-07
5.391801850203523645e+04 3.561113497518791722e-07
5.391801850203741924e+04 1.440456055352445068e-06
5.391801850203956565e+04 -2.689233751904487353e-06
5.391801850204180664e+04 2.221324412605121878e-07
5.391801850204403308e+04 -4.261317303673904761e-07
5.391801850204628136e+04 1.191987757495134206e-07
5.391801850204855145e+04 -2.183746148809998661e-07
5.391801850205083610e+04 -4.631272406478073427e-07
5.391802893133430916e+04 -1.722323247735279847e-08
5.391802893133641192e+04 -1.461882533582355151e-07
5.391802893133852922e+04 -8.791138649681484970e-08
5.391802893134066835e+04 1.025567549031686967e-07
5.391802893134285114e+04 2.615816866778651971e-06
5.391802893134498299e+04 -9.628730809682030167e-07
5.391802893134713668e+04 -4.342684495194262056e-06
5.391802893134945771e+04 5.206890130856917453e-06
5.391802893135161139e+04 -1.790726364511881056e-06
5.391802893135387421e+04 -2.883477153193405606e-07
5.391802893135614431e+04 4.291788122056379217e-08
5.391802893135842896e+04 -3.985681173236751650e-07
5.391901845477097959e+04 -2.493319142045190584e-06
5.391901845477198367e+04 -3.344532050415020862e-07
5.391901845477864117e+04 -5.643599564574385070e-07
5.391901845478031464e+04 -5.430956249616961620e-07
5.391901845478100586e+04 -4.774468961806052587e-07
5.391901845478352334e+04 -2.230119836393926650e-06
5.391901845479113399e+04 -1.826480602393280515e-06
5.391901845479121403e+04 -3.550876083824466423e-07
5.391901845479526673e+04 -1.410515206660914802e-06
5.391901845480142219e+04 -1.825774061354791169e-06
5.391901845481187047e+04 -9.747751743934774174e-07
5.391901845482246426e+04 -7.330019385479715025e-07
5.391902992176345288e+04 -7.422668691648094689e-06
5.391902992176450789e+04 -1.147945829164450986e-06
5.391902992177118722e+04 2.184704891035935031e-07
5.391902992177284614e+04 -9.061993387895482182e-08
5.391902992177351553e+04 -2.348691042720670419e-06
5.391902992177607666e+04 -4.023237074496508472e-07
5.391902992178368004e+04 -8.139647315247565251e-07
5.391902992178373825e+04 -1.022556076189156512e-06
5.391902992178782733e+04 9.735245080550959389e-07
5.391902992179396824e+04 -1.082084286817549790e-06
5.391902992180440924e+04 -7.862649177989176609e-07
5.391902992181499576e+04 -5.358259135536250740e-07
5.396800799685296806e+04 5.163277594145937010e-06
5.396800799685502716e+04 5.372183902889385700e-06
5.396800799685709353e+04 4.888177753892400173e-06
5.396800799685918901e+04 5.180481442806158539e-06
5.396800799686129903e+04 5.167091213245283206e-06
5.396800799686343089e+04 5.340049054451810735e-06
5.396800799686557730e+04 5.632242080311347516e-06
5.396800799686773826e+04 5.271863587965725584e-06
5.396800799686992104e+04 5.207874804997447592e-06
5.396800799687211838e+04 5.152024012785811353e-06
5.396800799687433755e+04 4.896800959579092761e-06
5.396800799687658582e+04 5.497854569772541658e-06
5.396800799687883409e+04 4.982837227965468067e-06
5.396800799688111874e+04 5.248471120811697352e-06
5.396800799688341067e+04 5.052708177892782299e-06
5.396800799688572442e+04 4.944224334584583597e-06
5.396801845618578955e+04 5.029451911420882649e-06
5.396801845618784864e+04 5.102710853315920162e-06
5.396801845618992229e+04 5.150347041887223302e-06
5.396801845619201777e+04 5.286743512487292131e-06
5.396801845619412779e+04 5.058198767890734333e-06
5.396801845619625237e+04 5.118527157527049667e-06
5.396801845619839150e+04 4.654746809824813109e-06
